OTU ID,L918B1,L918B2,L918B3,L918F1,L918F2,L918F3,L918H1,L918H2,L918H3,L918S1,L918S2,L918S3,L918T1,L918T2,L918T3,L919B1,L919B2,L919B3,L919F1,L919F2,L919F3,L919H1,L919H2,L919H3,L919S1,L919S2,L919S3,L919T1,L919T2,L919T3,L920B1,L920B2,L920B3,L920F1,L920F2,L920F3,L920H1,L920H2,L920H3,L920S1,L920S2,L920S3,L920T1,L920T2,L920T3
OTU3093,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,6,5,3,0,0,0,1,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU3094,3,0,1,0,1,3,0,3,0,0,0,0,2,1,0,0,1,2,6,3,1,1,0,3,1,0,2,2,5,3,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0
OTU3095,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,2,2,1,1,4,1,1,2,0,0,0,6,5,5,0,0,0,6,3,2,6,0,6
OTU3096,0,3,0,0,1,5,1,6,0,0,0,0,0,4,0,1,3,1,4,3,4,3,3,2,0,1,0,0,2,2,0,0,0,2,5,1,0,0,0,1,0,0,4,3,1
OTU3097,1,1,0,0,3,2,0,0,1,0,0,0,0,5,0,0,0,2,4,4,4,2,0,5,3,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0
OTU3098,0,3,0,0,2,2,0,1,0,0,0,0,1,1,0,0,1,1,4,2,0,0,0,0,2,0,0,2,1,2,0,0,0,2,4,3,0,0,0,0,2,5,3,1,2
OTU3099,2,0,1,0,1,0,4,0,1,0,0,0,1,0,0,0,1,0,3,5,1,1,2,0,2,2,0,4,2,3,1,0,0,2,3,3,0,0,0,1,0,0,3,8,1
OTU3100,0,4,1,2,2,1,0,0,2,0,0,0,0,4,0,4,2,6,4,4,0,0,1,0,0,3,3,3,5,1,1,0,0,2,0,1,0,0,0,4,0,1,1,3,2
OTU3101,0,5,0,0,6,5,0,2,2,0,0,0,0,2,0,3,0,1,1,0,0,0,0,0,1,0,0,5,2,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0
OTU3102,0,1,0,5,1,1,2,4,1,0,0,0,1,3,4,1,0,2,7,2,6,3,5,2,0,2,2,5,3,4,0,0,1,0,2,6,0,0,0,0,0,1,3,1,1
OTU3103,1,1,2,3,3,3,2,0,1,0,0,0,0,7,0,2,0,0,1,0,2,4,1,0,4,0,1,4,3,4,0,0,0,4,0,3,0,0,0,0,0,1,1,2,2
OTU3104,2,6,4,3,1,1,8,1,4,0,0,0,0,0,0,2,2,3,3,2,1,6,2,1,1,1,7,0,2,3,0,0,0,1,6,0,0,1,0,1,0,1,1,3,4
OTU3105,3,1,1,3,1,0,3,2,1,0,0,0,1,2,0,2,0,6,2,2,0,2,2,0,2,1,2,3,3,2,0,0,0,3,1,3,0,0,0,0,0,0,1,1,2
OTU3106,0,2,2,1,1,0,0,2,2,0,0,0,0,1,1,0,3,3,0,2,2,2,5,5,7,1,0,1,2,0,0,0,0,8,3,3,0,0,0,2,0,1,1,1,5
OTU3107,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4,0,3,2,0,2,8,0,2,0,1,1,1,0,0,0,5,2,12,0,0,0,3,4,3,10,7,2
OTU3108,4,0,8,1,2,1,1,4,0,1,0,0,1,1,2,2,3,8,0,4,1,2,2,5,1,2,2,2,3,5,0,0,1,0,4,3,0,0,0,0,0,2,1,5,4
OTU3109,1,3,4,1,1,5,0,1,2,0,0,0,2,1,3,1,2,2,1,7,3,2,1,0,2,4,3,2,6,1,0,0,0,2,1,0,0,0,0,3,1,1,1,1,1
OTU3110,3,0,0,5,2,1,2,2,4,0,0,0,1,3,0,2,1,1,5,1,3,5,1,0,1,4,2,1,1,4,0,0,0,2,4,1,0,0,0,0,0,0,2,1,1
OTU3111,0,1,3,1,1,0,2,1,1,0,0,0,5,2,2,25,8,14,8,7,8,12,6,9,2,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3112,3,1,3,0,1,0,3,0,6,0,0,0,2,3,1,5,0,3,2,2,1,0,2,1,1,1,3,3,0,0,0,0,0,6,4,4,0,0,0,5,3,2,2,1,0
OTU3113,2,0,0,1,0,2,2,3,0,0,0,0,1,2,0,0,0,2,2,3,3,0,0,2,1,0,0,0,1,3,1,0,0,4,1,3,0,0,0,0,1,0,3,3,0
OTU3114,1,3,6,7,0,1,3,2,0,1,0,0,0,0,1,1,1,2,3,2,1,1,2,1,2,1,1,1,2,5,0,0,0,2,2,1,0,0,0,2,3,1,1,3,0
OTU3115,5,3,1,3,2,5,0,1,3,0,0,0,5,3,1,0,0,0,1,2,6,3,1,1,1,4,0,4,1,2,0,0,0,3,0,3,0,0,0,0,1,0,3,1,5
OTU3116,1,2,3,1,0,2,0,0,1,1,0,0,0,7,0,0,1,1,5,3,4,0,1,2,0,2,0,5,1,0,0,0,0,10,1,6,0,0,0,0,1,0,2,3,2
OTU3117,4,0,1,4,0,0,2,4,1,0,0,0,0,1,2,0,0,2,1,3,1,1,0,0,3,1,0,1,3,0,0,0,0,2,5,2,0,0,0,1,0,2,5,1,0
OTU3118,0,0,0,0,1,0,17,11,7,0,0,0,0,0,0,0,0,0,2,6,6,2,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0
OTU3119,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
OTU3120,0,0,0,10,0,1,13,28,10,0,0,0,2,0,0,0,0,0,1,1,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3121,1,0,0,15,3,1,3,0,0,0,0,0,1,1,0,2,0,0,6,0,2,0,1,3,4,3,0,0,0,2,0,0,0,0,2,2,0,0,0,5,2,4,3,1,2
OTU3122,0,0,1,4,1,2,0,1,2,0,0,0,2,4,1,3,0,4,4,0,2,2,4,0,5,2,0,1,2,2,0,0,0,2,1,5,0,0,0,1,0,3,2,3,0
OTU3123,3,1,6,3,0,2,10,8,8,0,1,1,2,0,0,6,0,2,0,2,1,3,2,3,1,2,1,6,3,0,1,0,0,1,8,2,0,0,0,1,0,1,4,1,1
OTU3124,0,2,1,1,3,1,1,3,0,0,0,0,0,1,0,3,1,2,0,1,1,2,2,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU3125,0,2,3,7,5,1,5,2,2,0,0,1,1,0,3,0,2,4,1,2,3,3,1,1,1,2,1,3,7,2,1,0,0,2,1,0,0,0,0,0,4,2,1,3,5
OTU3126,0,3,1,5,3,1,1,0,1,0,0,0,1,1,1,2,1,1,4,1,3,0,1,7,0,1,0,2,3,1,0,0,0,2,2,1,0,0,0,2,5,1,2,2,5
OTU3127,0,4,1,3,2,1,2,3,2,0,0,0,2,1,0,1,1,2,1,3,2,5,1,2,3,1,1,3,0,0,0,0,0,2,2,3,0,0,0,4,4,0,0,1,2
OTU3128,5,2,3,5,2,3,2,1,5,0,0,0,0,2,8,3,0,4,1,0,3,2,1,0,1,2,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,2,0,0,3
OTU3129,4,5,1,1,0,2,2,4,2,0,0,0,0,0,0,0,0,2,4,1,0,5,2,2,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0
OTU3130,1,2,2,2,0,2,5,2,6,0,0,1,0,1,1,3,0,1,0,0,3,3,0,4,0,1,1,3,0,1,0,0,0,0,1,3,0,0,0,1,2,1,2,2,0
OTU3131,2,0,0,3,0,1,6,0,3,0,0,0,0,0,0,3,0,2,2,0,0,5,1,0,0,0,0,3,1,2,0,0,0,4,2,4,0,0,0,10,1,0,3,0,0
OTU3132,0,1,3,2,5,2,2,5,0,0,0,0,1,3,0,1,0,1,3,5,4,0,5,2,1,1,7,0,5,1,0,0,0,3,2,2,0,0,0,4,0,1,1,2,3
OTU3133,1,1,0,1,0,2,0,2,3,1,0,0,0,1,1,0,0,1,3,2,2,2,4,0,4,0,3,3,5,2,0,0,0,4,4,4,0,0,0,4,3,0,5,0,3
OTU3134,0,1,0,7,6,3,0,0,0,0,1,0,0,1,1,1,5,6,3,2,0,3,2,3,0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,7,0
OTU3135,0,0,1,5,1,4,0,2,2,0,0,0,0,0,1,1,0,0,3,1,3,2,5,0,0,3,1,4,3,4,0,0,0,4,4,3,0,0,0,2,4,1,1,0,5
OTU3136,1,1,0,7,1,0,3,1,0,0,0,0,1,2,2,1,0,1,2,2,8,0,0,4,0,1,2,5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3,4
OTU3137,1,1,1,4,1,2,0,1,0,0,1,0,0,4,2,0,1,3,1,0,1,1,0,0,0,0,0,3,1,2,0,0,0,11,5,3,0,0,0,2,6,7,4,8,12
OTU3138,1,1,0,1,1,1,2,3,0,0,0,0,1,0,2,0,1,1,1,0,3,2,4,1,1,0,2,2,0,2,0,0,0,5,3,4,0,0,1,3,4,5,3,6,1
OTU3139,1,0,5,3,0,1,1,1,4,0,0,1,0,1,0,3,5,1,1,0,4,2,1,1,3,1,0,6,4,0,0,0,0,3,3,2,0,0,0,0,1,4,1,0,2
OTU3140,1,4,5,2,2,0,2,1,4,0,0,1,0,0,2,2,0,10,4,0,0,0,2,4,0,4,2,2,2,2,0,0,0,8,4,1,0,0,0,1,2,1,2,4,2
OTU3141,0,3,1,2,0,1,1,0,3,0,0,0,0,3,0,2,3,9,0,3,7,6,3,2,0,3,3,5,2,2,0,1,0,1,1,0,0,0,0,1,0,3,1,2,4
OTU3142,1,1,1,1,2,2,1,4,2,0,0,0,0,0,0,0,0,1,4,2,0,0,4,4,0,1,0,2,0,3,0,0,0,5,2,10,0,0,0,1,0,3,2,1,1
OTU3143,0,3,0,0,1,1,2,2,4,0,0,0,0,6,1,1,1,1,5,3,0,2,4,1,1,0,1,4,4,2,0,0,0,3,7,1,0,0,0,0,2,1,1,7,4
OTU3144,11,8,5,2,0,0,7,0,1,0,0,0,0,2,1,5,1,1,4,1,1,4,0,3,2,0,5,1,1,0,0,0,1,0,1,0,0,0,0,2,0,2,4,3,3
OTU3145,5,5,3,10,4,0,1,3,1,0,0,0,0,3,0,5,2,6,4,1,9,6,4,0,1,0,2,4,3,4,0,0,0,3,0,0,0,0,0,2,1,1,1,1,5
OTU3146,0,5,2,3,3,2,1,1,0,0,0,0,3,2,0,1,0,4,4,5,9,3,1,0,1,1,5,4,0,5,0,0,0,2,0,1,0,0,0,1,0,1,2,0,3
OTU3147,2,2,4,0,3,1,3,3,0,0,0,0,5,2,4,2,2,5,1,0,1,5,0,5,1,3,2,3,1,0,0,0,0,0,1,7,0,0,0,0,0,0,4,4,1
OTU3148,4,3,3,0,0,1,0,0,1,0,0,0,0,1,2,3,1,4,3,0,7,1,0,6,0,2,3,1,0,4,1,0,0,0,1,3,0,0,0,1,0,2,3,4,2
OTU3149,0,1,0,5,3,1,1,1,1,1,0,0,0,0,1,1,1,1,3,0,1,2,5,3,2,1,1,2,0,1,0,0,0,3,5,4,0,0,0,1,0,0,2,1,1
OTU3150,2,2,1,0,3,6,1,1,1,0,1,1,0,5,0,0,2,4,6,1,3,1,4,0,1,0,1,1,7,4,0,0,0,0,0,2,0,0,0,1,1,1,4,1,0
OTU3151,0,1,1,3,4,4,3,4,5,0,0,0,2,3,2,0,2,7,3,7,2,6,5,4,0,0,0,1,2,0,0,0,0,1,3,8,0,0,0,1,0,0,4,6,3
OTU3152,0,0,1,8,4,3,0,2,0,2,0,0,1,1,1,5,0,4,1,4,2,0,0,0,0,1,0,0,2,3,0,2,0,2,1,6,0,0,0,3,2,3,5,4,6
OTU3153,0,0,0,0,8,4,4,1,1,0,0,0,0,1,0,0,1,3,1,2,5,0,1,2,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
OTU3154,3,2,3,0,0,1,0,2,0,0,0,0,5,2,0,0,2,5,6,5,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU3155,4,0,2,1,3,8,4,1,0,0,0,0,4,2,1,1,0,1,3,4,1,5,3,2,1,3,4,6,6,0,0,0,0,1,1,0,0,0,0,1,1,0,9,3,4
OTU3156,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,5,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,6,4,0,0,0,0,1,1,5,3,0
OTU3157,0,1,0,1,1,2,5,12,12,0,0,0,0,3,0,0,0,0,0,0,1,12,24,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU3158,2,2,0,1,0,2,0,0,2,1,0,0,0,1,0,3,2,6,2,0,1,2,5,1,3,0,4,0,1,1,0,0,0,6,1,9,0,0,0,2,6,5,0,2,6
OTU3159,2,0,1,3,3,5,0,1,9,0,0,0,0,0,0,1,0,1,0,3,5,3,2,5,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,1,2,0,2,3,5
OTU3160,1,3,1,1,0,1,3,6,9,0,0,0,1,0,1,0,0,1,2,0,0,3,15,6,0,1,3,4,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0
OTU3161,4,0,1,2,3,3,0,0,6,0,0,2,0,0,0,0,2,5,1,2,3,0,1,3,0,1,7,4,1,0,0,0,0,3,1,3,0,0,0,4,2,3,0,4,5
OTU3162,1,4,0,8,2,0,0,4,1,0,0,0,1,0,0,0,1,4,0,4,2,0,2,0,0,0,0,2,3,0,1,0,0,2,2,7,0,0,0,1,0,2,1,2,0
OTU3163,0,1,0,2,4,2,2,0,1,0,0,0,0,0,0,1,0,2,3,4,0,0,4,3,2,0,1,2,4,0,0,0,0,5,6,1,0,0,0,3,2,2,2,2,2
OTU3164,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,12,12,2,8,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3165,0,0,4,7,7,3,0,3,0,0,0,0,0,2,0,0,0,3,1,4,0,5,7,2,0,1,0,0,1,4,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0
OTU3166,5,0,1,0,3,4,2,1,0,0,0,0,1,1,0,0,4,4,4,4,3,0,4,0,3,2,0,2,2,2,0,0,1,1,0,1,0,0,0,1,2,0,3,3,3
OTU3167,0,0,2,4,4,2,1,0,0,0,0,0,0,0,1,2,0,5,0,1,3,2,0,0,2,2,4,6,0,4,0,0,0,1,0,0,0,0,0,0,1,0,10,3,0
OTU3168,1,0,0,1,0,0,2,2,0,0,3,2,1,2,0,1,2,1,6,1,0,5,4,2,1,0,0,1,7,3,8,2,0,3,2,4,0,0,0,1,0,0,2,0,0
OTU3169,0,5,1,1,1,4,0,0,3,0,0,0,3,1,0,3,2,7,2,1,2,3,6,5,5,2,3,3,2,1,0,0,0,3,5,0,0,0,0,2,0,1,0,2,0
OTU3170,3,3,0,5,0,2,2,1,1,0,0,0,2,2,2,1,0,3,3,1,4,4,3,2,2,3,3,3,1,6,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1
OTU3171,1,2,0,3,2,2,2,0,4,0,0,0,0,3,4,2,0,2,3,3,9,1,1,3,0,0,1,4,3,1,0,0,0,2,3,3,0,0,0,1,0,0,1,1,0
OTU3172,0,0,1,12,7,6,0,0,2,0,0,0,1,0,3,3,0,3,4,3,5,3,4,2,0,0,1,8,0,1,0,0,0,0,3,4,0,0,0,0,1,0,2,3,7
OTU3173,0,0,1,0,0,0,1,4,10,0,0,0,1,0,0,0,0,1,0,0,0,8,2,6,4,1,5,3,1,0,0,0,0,2,0,1,0,0,0,1,2,1,0,0,0
OTU3174,0,1,0,1,1,0,1,0,3,0,0,0,2,1,0,0,0,1,3,1,5,5,0,8,3,0,1,3,0,3,0,0,0,5,4,11,0,0,0,0,0,0,8,3,2
OTU3175,0,2,1,1,3,3,1,1,2,0,0,0,1,2,3,0,2,1,6,4,5,4,3,3,0,1,2,6,4,0,0,0,0,0,3,0,0,0,0,1,0,2,5,6,4
OTU3176,3,0,0,1,1,0,1,2,3,0,0,0,2,2,0,1,1,2,2,1,3,1,4,1,1,2,2,1,3,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0
OTU3177,1,0,0,3,2,1,8,8,9,0,0,0,0,0,0,2,0,0,1,6,8,0,3,1,1,0,0,0,0,0,2,0,0,2,2,3,0,0,1,1,0,1,8,5,1
OTU3178,0,1,0,2,0,1,0,1,1,0,0,0,0,0,2,3,1,8,1,0,0,4,2,2,1,3,4,1,3,4,0,0,0,3,4,1,0,0,0,3,3,2,0,1,3
OTU3179,4,0,0,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,12,0,2,0,0,0,6,0,2,12,4,0
OTU3180,5,2,3,1,0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,0
OTU3181,0,1,2,3,1,1,0,0,6,0,0,0,0,0,0,0,0,3,2,2,6,2,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3182,1,2,3,3,10,0,5,6,3,0,0,0,1,3,0,4,2,0,3,3,0,3,5,0,2,1,3,1,1,4,0,0,0,1,6,2,0,0,0,1,1,1,3,2,0
OTU3183,0,0,4,4,2,0,6,7,3,0,0,0,1,0,2,1,0,0,1,0,2,11,10,10,3,3,6,1,0,2,0,0,0,0,4,3,0,0,0,2,1,0,2,0,0
OTU3184,1,7,2,3,1,0,4,3,1,0,0,0,3,9,1,3,0,1,1,1,4,5,1,2,1,1,3,7,0,2,0,0,0,1,0,2,0,1,0,0,0,2,1,3,1
OTU3185,0,0,0,8,0,0,22,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3
OTU3186,0,1,1,5,4,0,1,1,5,0,0,0,4,2,0,0,1,1,4,1,3,6,1,0,2,0,1,4,2,2,0,0,0,6,1,6,0,0,0,2,2,1,2,2,1
OTU3187,0,2,3,1,2,0,2,0,5,0,0,1,3,2,1,2,3,10,1,6,2,4,2,2,2,2,5,6,3,3,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0
OTU3188,2,5,0,12,0,0,1,1,0,0,0,0,5,4,0,0,0,0,4,3,0,1,0,0,2,2,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0
OTU3189,0,0,1,0,0,0,42,16,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
OTU3190,0,1,1,2,4,2,0,0,0,0,0,0,2,0,0,1,0,4,0,4,1,1,2,0,1,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,0,1,3,0,0
OTU3191,2,2,5,2,0,1,10,3,3,0,0,0,1,1,3,0,1,3,1,4,5,3,4,7,0,1,0,3,0,1,0,0,0,2,1,1,0,0,0,0,1,0,0,2,0
OTU3192,3,1,0,4,4,3,1,2,2,1,0,0,0,2,1,2,0,0,1,2,9,0,1,4,1,2,0,3,3,4,0,1,0,0,3,3,0,0,0,0,1,1,4,3,7
OTU3193,1,0,0,0,0,2,1,1,2,0,0,0,1,0,1,2,0,2,2,2,1,0,2,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2
OTU3194,3,2,1,3,1,1,1,3,4,0,1,0,0,2,2,5,0,4,0,2,5,3,0,1,4,0,2,3,4,2,1,0,0,2,4,2,0,0,0,1,1,0,7,2,1
OTU3195,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU3196,2,2,0,2,0,0,1,0,4,0,0,0,1,0,2,2,0,4,0,0,2,0,4,0,1,2,0,3,5,0,0,0,0,6,5,2,0,0,0,4,1,2,2,6,1
OTU3197,1,0,1,3,1,1,1,2,3,0,0,0,0,2,1,1,0,2,1,0,0,2,1,3,0,0,1,2,4,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
OTU3198,3,0,0,0,2,0,4,2,0,0,0,0,1,0,0,0,0,0,5,3,0,3,4,0,1,3,0,1,2,0,0,0,0,1,1,9,0,0,0,1,1,1,3,2,0
OTU3199,0,1,1,0,3,0,3,2,1,0,0,0,1,0,1,0,2,6,5,3,0,2,2,0,1,1,0,3,2,2,0,0,0,5,1,2,0,0,0,0,0,0,2,6,0
OTU3200,0,1,1,3,4,2,0,0,0,0,0,0,2,0,1,1,1,0,2,2,2,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
OTU3201,1,0,0,1,6,3,1,0,0,0,0,0,1,1,0,1,0,2,8,6,3,2,3,3,2,0,0,1,9,2,0,0,0,0,5,1,0,0,0,0,1,0,0,3,0
OTU3202,0,0,2,3,3,0,3,2,2,0,1,0,2,4,2,4,1,1,3,0,3,0,4,1,1,1,2,0,0,3,1,0,0,2,5,1,0,0,0,1,2,4,1,7,11
OTU3203,4,2,3,4,1,3,2,2,5,0,0,0,1,3,4,1,0,3,0,2,4,5,1,1,1,1,4,10,0,2,2,0,0,2,0,1,0,0,0,1,0,0,1,0,6
OTU3204,1,0,2,5,0,0,0,1,0,1,1,0,0,2,0,0,0,0,4,3,1,1,1,1,1,1,1,3,5,1,0,0,0,0,1,3,0,0,0,2,0,0,3,2,0
OTU3205,2,0,3,9,2,0,1,0,9,0,0,0,2,0,2,0,4,1,2,4,3,2,3,3,0,0,0,6,5,1,1,1,0,7,2,2,0,0,0,0,4,0,2,1,2
OTU3206,2,3,1,0,1,0,0,3,6,0,0,0,0,1,1,2,0,1,1,0,2,5,2,1,1,4,0,3,0,0,0,0,0,2,5,1,0,0,0,1,3,1,0,5,1
OTU3207,2,0,1,3,7,4,2,0,0,0,0,0,1,2,2,0,1,1,4,6,4,5,0,2,1,0,2,5,1,4,0,0,0,2,0,5,0,0,0,1,2,0,0,0,0
OTU3208,0,0,2,3,0,1,1,5,2,1,0,0,1,0,1,1,1,1,1,0,1,13,6,11,0,1,2,2,2,0,0,0,0,2,3,5,0,0,0,2,1,7,3,2,7
OTU3209,1,2,2,0,0,1,8,2,9,0,0,0,1,0,0,2,0,0,1,0,3,8,5,4,0,0,0,6,1,1,0,0,0,3,5,2,0,0,0,0,0,3,3,3,1
OTU3210,1,0,0,5,9,0,2,1,0,0,0,0,2,5,3,0,0,0,4,6,2,1,0,2,1,0,0,14,3,1,0,0,0,0,0,1,0,0,0,2,0,0,7,4,1
OTU3211,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,3,1,1,1,0,13,3,4,0,0,0,4,5,13,4,2,1
OTU3212,2,0,0,2,2,0,5,1,2,0,0,0,0,1,3,1,5,4,2,5,1,0,0,4,1,0,0,6,6,1,0,0,0,2,5,4,0,0,0,4,2,2,1,0,3
OTU3213,2,1,3,2,3,0,1,1,0,0,0,0,0,0,2,2,0,3,1,5,1,3,1,0,5,0,0,5,7,2,0,0,0,1,6,0,0,0,0,2,4,3,7,2,1
OTU3214,0,4,10,6,2,2,0,0,3,0,0,0,2,1,1,1,1,0,2,2,6,0,1,0,1,2,4,4,2,1,0,0,0,3,0,0,0,0,0,0,3,2,1,4,0
OTU3215,6,2,2,1,7,2,2,4,2,0,0,0,3,4,2,1,1,1,3,4,2,3,1,3,1,0,1,7,1,0,0,0,0,2,2,1,0,0,0,0,1,0,2,2,0
OTU3216,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,0,0,2,1,0,2,1,0,1,0,1,0,0,0,0,4,3,2,0,0,0,5,1,4,6,10,2
OTU3217,0,1,1,0,1,0,6,12,12,0,0,0,1,1,6,0,0,3,0,0,1,12,16,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3218,0,2,1,4,1,4,1,0,0,0,1,0,0,3,0,0,0,0,1,4,0,3,2,4,0,0,0,0,3,0,0,0,0,1,4,2,0,0,0,0,2,0,1,3,1
OTU3219,2,2,1,5,0,1,1,0,5,0,0,0,2,3,1,0,4,4,3,2,3,6,1,1,2,2,0,2,2,4,1,0,0,4,2,1,0,0,0,1,0,1,3,1,1
OTU3220,0,1,1,0,3,3,5,10,1,0,0,0,0,3,2,0,0,1,0,3,0,6,9,14,0,0,1,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0
OTU3221,1,0,2,0,1,2,1,1,0,0,0,0,2,2,0,3,2,2,4,3,0,5,2,3,2,3,2,5,1,2,0,0,0,2,4,2,0,0,0,1,0,2,5,3,4
OTU3222,0,1,0,4,3,2,4,0,0,0,0,0,0,0,0,1,0,2,4,0,2,1,2,0,0,1,1,0,0,3,0,0,0,3,2,7,0,0,0,0,1,1,4,5,0
OTU3223,0,2,0,0,2,3,1,0,1,0,0,0,1,0,0,2,0,3,1,4,1,2,4,1,0,1,0,0,1,3,0,0,0,1,3,3,0,0,0,0,1,1,2,2,2
OTU3224,1,0,0,0,4,0,2,1,3,0,0,0,1,2,0,0,0,3,1,4,4,2,1,2,2,3,2,3,0,2,0,0,2,1,0,1,0,0,0,1,2,0,0,4,2
OTU3225,0,0,1,1,0,0,2,2,4,0,0,0,1,0,1,1,0,0,5,1,0,3,3,3,0,1,1,10,0,1,0,0,0,11,2,4,0,0,0,2,3,1,0,3,6
OTU3226,0,0,0,4,1,2,8,2,3,0,0,0,2,7,0,0,0,3,4,5,4,3,2,4,1,2,4,1,2,2,0,0,0,2,0,3,0,0,0,0,2,0,2,0,0
OTU3227,2,0,2,4,4,1,2,1,0,0,0,0,2,2,1,0,0,1,4,3,1,0,3,1,4,1,0,6,2,0,0,0,0,2,1,2,0,0,0,1,3,1,1,0,1
OTU3228,8,11,1,2,3,2,4,9,0,0,0,0,1,8,0,1,0,0,6,1,1,1,1,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU3229,2,2,1,6,1,1,5,10,12,0,0,0,1,15,0,1,0,0,0,0,0,4,5,5,3,1,5,2,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
OTU3230,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,1,0,0,4,2,3,0,0,0,1,3,1,5,5,5
OTU3231,0,3,0,7,1,0,2,1,5,0,0,0,1,0,0,5,2,1,8,7,1,1,6,6,1,2,1,6,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3,2,3
OTU3232,1,0,2,4,1,0,1,1,6,0,0,0,1,3,3,2,0,2,5,0,3,4,3,3,2,0,2,3,3,2,0,0,0,3,2,1,0,0,0,1,0,0,0,3,5
OTU3233,5,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,4,1,1,0,2,0,0,3,4,0,0,0,0,11,6,0,0,0,0,1,2,3,3,2,10
OTU3234,1,3,3,1,2,0,0,3,6,0,0,0,1,2,4,2,1,1,4,5,2,1,0,1,0,1,3,3,1,0,1,0,0,7,2,2,0,0,0,3,0,2,3,4,3
OTU3235,2,1,0,6,4,1,0,2,1,0,0,0,0,1,0,2,1,3,3,2,8,3,7,1,0,1,2,2,1,3,0,0,0,4,2,2,0,0,0,1,0,1,1,1,1
